,0
2141,10.7
2142,49.8
2143,11.5
2144,12.5
2145,19.8
2146,9.6
2147,9.1
2148,11.0
2149,20.5
2150,13.2
2151,4.1
2152,4.0
2153,11.5
2154,9.9
2155,4.0
2156,51.8
2157,7.4
2158,9.3
2159,14.9
2160,7.0
2161,8.4
2162,23.1
2163,15.6
2164,8.0
2165,7.0
2166,5.8
2167,9.4
2168,5.4
2169,22.1
2170,9.5
2171,12.5
2172,24.7
2173,30.2
2174,12.3
2175,7.7
2176,6.9
2177,16.5
2178,10.2
2179,7.1
2180,9.2
2181,10.2
2182,2.9
2183,0.0
2184,0.0
2185,21.9
2186,37.7
2187,13.4
2188,0.0
2189,6.9
2190,7.2
2191,9.2
2192,11.9
2193,11.9
2194,11.7
2195,21.4
2196,0.0
2197,9.6
2198,11.4
2199,12.2
2200,11.9
2201,4.7
2202,15.2
2203,6.5
2204,9.2
2205,11.0
2206,21.9
2207,24.4
2208,4.8
2209,9.3
2210,7.7
2211,11.6
2212,43.5
2213,7.6
2214,14.5
2215,7.8
2216,6.8
2217,10.4
2218,11.8
2219,4.4
2220,17.4
2221,5.7
2222,6.2
2223,0.0
2224,13.3
2225,3.7
2226,11.7
2227,27.3
2228,7.0
2229,19.7
2230,72.2
2231,11.9
2232,44.8
2233,10.5
2234,9.6
2235,9.2
2236,12.4
2237,11.7
2238,14.9
2239,0.0
2240,5.4
2241,27.7
2242,9.0
2243,11.7
2244,11.1
2245,9.6
2246,10.3
2247,6.7
2248,6.9
2249,55.9
2250,0.0
2251,10.6
2252,11.9
2253,2.9
2254,11.2
2255,4.5
2256,11.3
2257,7.7
2258,4.2
2259,8.1
2260,7.2
2261,9.6
2262,15.5
2263,25.2
2264,34.2
2265,8.2
2266,7.4
2267,3.6
2268,7.3
2269,40.2
2270,4.8
2271,10.9
2272,10.9
2273,20.2
2274,10.9
2275,6.1
2276,0.0
2277,12.9
2278,8.5
2279,4.0
2280,7.3
2281,16.8
2282,16.7
2283,0.0
2284,11.5
2285,7.3
2286,11.0
2287,5.8
2288,4.6
2289,11.1
2290,8.1
2291,63.0
2292,11.2
2293,31.2
2294,10.8
2295,8.9
2296,9.7
2297,7.1
2298,10.2
2299,9.2
2300,7.1
2301,6.5
2302,8.7
2303,10.0
2304,4.1
2305,3.7
2306,14.4
2307,28.2
2308,6.9
2309,11.2
2310,19.6
2311,8.0
2312,9.8
2313,11.1
2314,11.6
2315,9.3
2316,10.0
2317,12.2
2318,2.9
2319,3.8
2320,0.0
2321,7.6
2322,18.7
2323,63.7
2324,10.0
2325,2.6
2326,9.8
2327,17.6
2328,13.0
2329,65.4
2330,18.9
2331,18.6
2332,15.3
2333,9.7
2334,10.4
2335,8.4
2336,6.6
2337,11.8
2338,2.3
2339,0.0
2340,11.4
2341,9.8
2342,11.4
2343,12.4
2344,4.8
2345,9.9
2346,6.5
2347,17.4
2348,27.5
2349,9.8
2350,11.9
2351,3.0
2352,7.9
2353,0.0
2354,10.7
2355,0.0
2356,25.2
2357,5.5
2358,11.3
2359,20.7
2360,6.3
2361,7.8
2362,7.0
2363,7.2
2364,5.9
2365,20.6
2366,4.5
2367,6.8
2368,11.9
2369,32.7
2370,13.4
2371,52.2
2372,11.3
2373,5.2
2374,11.0
2375,9.0
2376,17.1
2377,57.0
2378,9.2
2379,8.4
2380,8.1
2381,0.0
2382,11.8
2383,5.7
2384,49.6
2385,9.2
2386,9.5
2387,1.9
2388,8.4
2389,19.4
2390,9.5
2391,8.3
2392,8.9
2393,10.0
2394,0.0
2395,6.7
2396,13.3
2397,41.6
2398,9.5
2399,11.8
2400,17.6
2401,10.0
2402,12.3
2403,20.6
2404,10.0
2405,13.8
2406,10.2
2407,0.0
2408,9.0
2409,6.9
2410,6.6
2411,2.9
2412,4.4
2413,27.6
2414,14.0
2415,6.6
2416,21.6
2417,9.0
2418,10.3
2419,2.9
2420,14.1
2421,19.6
2422,3.7
2423,7.8
2424,8.3
2425,9.0
2426,21.4
2427,14.5
2428,15.3
2429,11.3
2430,2.3
2431,20.1
2432,10.2
2433,27.6
2434,8.1
2435,23.3
2436,2.7
2437,45.1
2438,13.6
2439,9.1
2440,6.8
2441,3.7
2442,12.9
2443,8.4
2444,10.6
2445,7.9
2446,15.4
2447,20.2
2448,70.7
2449,8.2
2450,24.6
2451,0.0
2452,15.5
2453,9.8
2454,29.4
2455,8.3
2456,3.6
2457,8.0
2458,12.4
2459,8.9
2460,13.5
2461,6.8
2462,10.0
2463,14.8
2464,0.0
2465,44.7
2466,8.5
2467,9.8
2468,10.2
2469,12.4
2470,8.5
2471,5.0
2472,19.0
2473,9.1
2474,10.7
2475,4.0
2476,11.7
2477,44.4
2478,10.4
2479,10.2
2480,21.2
2481,1.4
2482,9.0
2483,10.5
2484,0.0
2485,38.3
2486,4.1
2487,16.2
2488,2.8
2489,11.5
2490,9.3
2491,8.1
2492,7.6
2493,11.7
2494,6.7
2495,6.7
2496,5.2
2497,8.1
2498,3.9
2499,3.6
2500,50.0
2501,1.8
2502,12.5
2503,2.9
2504,8.8
2505,9.8
2506,9.6
2507,0.0
2508,9.7
2509,6.8
2510,45.7
2511,18.3
2512,2.5
2513,8.7
2514,11.6
2515,8.6
2516,11.4
2517,14.3
2518,12.6
2519,3.2
2520,41.3
2521,8.0
2522,12.4
2523,7.2
2524,3.0
2525,3.9
2526,9.9
2527,9.2
2528,17.1
2529,8.4
2530,41.4
2531,14.0
2532,10.8
2533,7.2
2534,5.7
2535,6.5
2536,7.7
2537,16.05
2538,0.0
2539,8.2
2540,13.9
2541,9.7
2542,45.4
2543,11.0
2544,11.2
2545,11.0
2546,9.4
2547,13.8
2548,9.1
2549,7.0
2550,6.9
2551,7.4
2552,11.9
2553,13.5
2554,18.7
2555,27.1
2556,20.8
2557,31.1
2558,3.9
2559,6.7
2560,12.6
2561,0.0
2562,6.3
2563,10.1
2564,10.2
2565,8.4
2566,6.8
2567,15.1
2568,10.8
2569,22.3
2570,9.5
2571,8.5
2572,6.4
2573,6.7
2574,8.0
2575,6.9
2576,0.0
2577,28.2
2578,10.4
2579,10.5
2580,11.8
2581,10.1
2582,7.3
2583,18.2
2584,22.7
2585,26.9
2586,8.9
2587,7.3
2588,10.0
2589,25.0
2590,8.0
2591,12.9
2592,8.7
2593,7.7
2594,8.7
2595,8.6
2596,6.5
2597,20.5
2598,0.0
2599,11.8
2600,11.3
2601,8.5
2602,9.9
2603,8.3
2604,10.5
2605,7.9
2606,17.1
2607,12.1
2608,9.4
2609,0.0
2610,16.6
2611,0.0
2612,4.8
2613,7.3
2614,3.7
2615,42.0
2616,65.5
2617,13.2
2618,10.9
2619,6.2
2620,0.0
2621,10.8
2622,17.3
2623,13.7
2624,5.2
2625,30.6
2626,13.3
2627,8.0
2628,13.3
2629,10.5
2630,54.5
2631,11.0
2632,15.5
2633,46.8
2634,12.6
2635,9.6
2636,4.0
2637,14.9
2638,4.8
2639,19.8
2640,6.6
2641,19.5
2642,11.1
2643,5.3
2644,2.4
2645,0.0
2646,3.9
2647,14.9
2648,15.0
2649,25.3
2650,8.3
2651,12.4
2652,20.0
2653,12.8
2654,24.8
2655,9.3
2656,7.7
2657,10.2
2658,13.8
2659,9.6
2660,7.3
2661,11.2
2662,10.6
2663,13.5
2664,0.0
2665,8.8
2666,9.3
2667,0.0
2668,9.0
2669,3.3
2670,9.5
2671,44.6
2672,0.0
2673,8.1
2674,12.8
2675,7.1
2676,9.5
2677,8.2
2678,8.1
2679,10.0
2680,6.9
2681,0.0
2682,10.3
2683,0.0
2684,21.0
2685,8.3
2686,27.1
2687,13.1
2688,9.1
2689,7.0
2690,9.8
2691,10.3
2692,5.8
2693,2.8
2694,10.2
2695,10.7
2696,4.8
2697,10.5
2698,3.9
2699,9.0
2700,10.6
2701,12.9
2702,9.7
2703,32.8
2704,16.4
2705,6.9
2706,9.7
2707,8.9
2708,39.2
2709,6.0
2710,9.4
2711,23.9
2712,8.9
2713,25.8
2714,11.8
2715,8.2
2716,7.4
2717,3.2
2718,6.4
2719,8.2
2720,7.8
2721,10.6
2722,9.2
2723,0.0
2724,13.1
2725,14.0
2726,16.6
2727,12.7
2728,25.6
2729,8.5
2730,29.8
2731,8.2
2732,14.0
2733,6.0
2734,6.7
2735,10.4
2736,8.6
2737,16.0
2738,0.0
2739,7.7
2740,12.7
2741,7.0
2742,0.0
2743,10.7
2744,10.3
2745,32.7
2746,6.0
2747,7.9
2748,8.9
2749,10.3
2750,10.9
2751,13.0
2752,13.0
2753,17.0
2754,10.6
2755,45.9
2756,4.3
2757,12.7
2758,6.3
2759,15.7
2760,26.4
2761,10.0
2762,9.6
2763,8.2
2764,13.6
2765,8.8
2766,10.3
2767,22.8
2768,5.5
2769,9.4
2770,30.8
2771,6.6
2772,12.1
2773,16.0
2774,22.7
2775,10.5
2776,14.9
2777,0.0
2778,0.0
2779,19.4
2780,9.6
2781,5.7
2782,12.0
2783,36.3
2784,6.9
2785,6.7
2786,7.2
2787,9.7
2788,9.2
2789,35.7
2790,5.8
2791,10.8
2792,6.4
2793,4.1
2794,0.0
2795,5.9
2796,22.2
2797,19.6
2798,0.0
2799,9.9
2800,7.6
2801,9.3
2802,14.1
2803,5.1
2804,7.1
2805,2.7
2806,9.5
2807,19.8
2808,7.5
2809,13.8
2810,10.1
2811,10.5
2812,15.9
2813,6.0
2814,8.0
2815,19.7
2816,4.1
2817,9.8
2818,15.1
2819,6.9
2820,9.0
2821,6.8
2822,12.2
2823,7.2
2824,7.5
2825,5.1
2826,13.7
2827,35.7
2828,10.1
2829,12.1
2830,9.1
2831,0.0
2832,11.7
2833,12.2
2834,11.7
2835,19.9
2836,19.4
2837,9.9
2838,11.8
2839,0.0
2840,40.4
2841,8.0
2842,4.3
2843,7.3
2844,9.0
2845,21.6
2846,11.0
2847,6.0
2848,6.1
2849,4.0
2850,6.4
2851,0.0
2852,4.2
2853,7.7
2854,8.8
2855,19.0
2856,5.7
2857,21.5
2858,9.5
2859,3.7
2860,0.0
2861,24.8
2862,18.3
2863,4.6
2864,18.6
2865,10.1
2866,8.4
2867,9.5
2868,11.4
2869,28.7
2870,10.3
2871,11.9
2872,4.7
2873,4.5
2874,26.6
2875,5.2
2876,5.9
2877,6.3
2878,18.5
2879,11.8
2880,8.6
2881,7.7
2882,7.0
2883,7.9
2884,10.8
2885,10.5
2886,5.4
2887,4.4
2888,0.0
2889,10.3
2890,9.9
2891,13.6
2892,12.7
2893,0.0
2894,10.7
2895,5.0
2896,5.5
2897,13.9
2898,0.0
2899,4.7
2900,6.3
2901,10.1
2902,62.0
2903,0.0
2904,44.8
2905,11.4
2906,12.7
2907,18.1
2908,1.1
2909,5.9
2910,4.2
2911,9.5
2912,18.6
2913,11.8
2914,2.9
2915,17.5
2916,54.3
2917,10.2
2918,12.7
2919,3.7
2920,21.4
2921,3.8
2922,10.8
2923,37.8
2924,12.2
2925,9.1
2926,15.3
2927,8.6
2928,10.4
2929,10.3
2930,10.8
2931,29.0
2932,65.7
2933,4.0
2934,5.2
2935,4.5
2936,4.3
2937,8.7
2938,22.7
2939,5.1
2940,5.9
2941,6.3
2942,20.2
2943,10.6
2944,3.0
2945,13.3
2946,26.0
2947,5.7
2948,8.6
2949,9.1
2950,11.0
2951,7.3
2952,10.4
2953,48.3
2954,4.6
2955,6.8
2956,12.8
2957,3.9
2958,12.2
2959,9.1
2960,6.85
2961,9.6
2962,30.2
2963,9.6
2964,0.0
2965,16.1
2966,0.0
2967,5.6
2968,0.0
2969,39.0
2970,0.0
2971,10.8
2972,10.4
2973,8.4
2974,6.4
2975,11.5
2976,0.0
2977,6.0
2978,29.4
2979,9.9
2980,11.4
2981,12.0
2982,10.1
2983,14.6
2984,8.2
2985,8.8
2986,21.9
2987,7.0
2988,8.0
2989,0.0
2990,11.6
2991,10.4
2992,9.3
2993,3.9
2994,16.2
2995,74.5
2996,10.7
2997,9.0
2998,4.15
2999,0.0
3000,13.0
3001,3.1
3002,17.0
3003,14.2
3004,10.3
3005,0.0
3006,9.7
3007,10.6
3008,12.7
3009,11.6
3010,66.4
3011,22.3
3012,26.5
3013,9.6
3014,0.0
3015,0.0
3016,13.6
3017,7.5
3018,12.9
3019,18.6
3020,15.6
3021,16.0
3022,9.6
3023,16.5
3024,20.7
3025,43.1
3026,10.6
3027,60.8
3028,29.6
3029,0.0
3030,6.4
3031,9.9
3032,9.4
3033,8.5
3034,10.3
3035,2.1
3036,23.0
3037,6.8
3038,5.0
3039,6.5
3040,9.4
3041,10.2
3042,0.0
3043,31.9
3044,3.9
3045,6.5
3046,13.7
3047,11.8
3048,23.6
3049,11.8
3050,7.8
3051,8.1
3052,13.3
3053,24.6
3054,4.3
3055,6.9
3056,5.7
3057,10.2
3058,22.6
3059,8.5
3060,12.0
3061,8.8
3062,8.2
3063,11.2
3064,21.8
3065,18.2
3066,12.5
3067,19.0
3068,10.4
3069,20.0
3070,14.9
3071,6.2
3072,21.8
3073,41.7
3074,7.6
3075,22.5
3076,11.8
3077,11.3
3078,12.2
3079,10.0
3080,16.8
3081,8.6
3082,10.3
3083,7.1
3084,11.1
3085,9.5
3086,23.0
3087,11.1
3088,2.7
3089,9.9
3090,6.9
3091,9.4
3092,4.8
3093,15.9
3094,6.3
3095,9.0
3096,0.0
3097,11.4
3098,7.3
3099,26.7
3100,3.9
3101,22.3
3102,13.3
3103,6.7
3104,9.6
3105,2.3
3106,8.9
3107,0.0
3108,26.2
3109,57.6
3110,8.9
3111,19.0
3112,5.4
3113,10.5
3114,11.9
3115,7.9
3116,53.5
3117,6.1
3118,24.5
3119,24.6
3120,14.5
3121,16.8
3122,0.0
3123,18.4
3124,8.1
3125,8.3
3126,12.9
3127,10.1
3128,6.9
3129,8.8
3130,2.4
3131,6.1
3132,27.0
3133,9.0
3134,10.5
3135,11.9
3136,6.1
3137,7.0
3138,18.5
3139,6.5
3140,9.8
3141,8.1
3142,12.9
3143,18.0
3144,0.0
3145,7.1
3146,7.4
3147,16.6
3148,14.9
3149,9.4
3150,12.3
3151,10.1
3152,20.5
3153,10.6
3154,12.2
3155,48.8
3156,13.1
3157,8.4
3158,0.0
3159,8.9
3160,12.1
3161,7.3
3162,12.1
3163,13.4
3164,6.2
3165,14.1
3166,7.7
3167,7.6
3168,8.3
3169,0.0
3170,7.6
3171,8.4
3172,0.0
3173,2.4
3174,9.2
3175,15.4
3176,7.0
3177,10.6
3178,10.8
3179,7.1
3180,9.0
3181,9.1
3182,10.6
3183,18.4
3184,5.6
3185,19.9
3186,23.1
3187,9.4
3188,19.5
3189,1.4
3190,7.6
3191,2.5
3192,9.9
3193,9.6
3194,8.8
3195,7.7
3196,12.9
3197,11.3
3198,9.3
3199,8.0
3200,0.0
3201,8.5
3202,3.6
3203,7.1
3204,11.9
3205,12.0
3206,3.3
3207,19.8
3208,0.0
3209,4.2
3210,4.7
3211,22.6
3212,6.9
3213,26.0
3214,9.2
3215,19.6
3216,15.0
3217,10.3
3218,5.6
3219,14.5
3220,10.0
3221,7.0
3222,10.6
3223,5.5
3224,21.3
3225,20.9
3226,13.2
3227,10.3
3228,9.7
3229,7.1
3230,9.2
3231,8.1
3232,23.3
3233,47.9
3234,45.0
3235,0.0
3236,14.6
3237,11.7
3238,8.2
3239,1.1
3240,0.0
3241,8.6
3242,11.2
3243,0.0
3244,20.7
3245,13.3
3246,2.9
3247,9.7
3248,8.0
3249,4.2
3250,11.8
3251,11.7
3252,11.6
3253,6.1
3254,8.2
3255,10.0
3256,8.3
3257,17.8
3258,8.6
3259,4.0
3260,21.0
3261,12.1
3262,10.9
3263,26.9
3264,9.1
3265,6.2
3266,2.9
3267,13.1
3268,5.4
3269,0.0
3270,5.6
3271,10.8
3272,0.0
3273,14.0
3274,0.0
3275,10.9
3276,9.8
3277,9.9
3278,7.8
3279,9.2
3280,9.8
3281,14.4
3282,0.0
3283,9.9
3284,19.2
3285,6.7
3286,54.8
3287,16.0
3288,26.4
3289,75.9
3290,10.6
3291,0.0
3292,10.0
3293,7.0
3294,8.4
3295,8.4
3296,5.4
3297,12.6
3298,12.1
3299,18.7
3300,11.4
3301,4.8
3302,7.3
3303,45.9
3304,3.5
3305,19.9
3306,12.5
3307,9.9
3308,18.8
3309,10.3
3310,0.0
3311,9.0
3312,7.3
3313,4.7
3314,4.3
3315,8.5
3316,4.6
3317,2.7
3318,7.7
3319,8.3
3320,11.8
3321,0.0
3322,23.3
3323,6.8
3324,7.3
3325,6.1
3326,22.9
3327,8.2
3328,20.3
3329,9.4
3330,12.0
3331,0.0
3332,2.2
3333,6.9
3334,9.5
3335,16.9
3336,15.2
3337,5.3
3338,31.3
3339,5.8
3340,9.0
3341,0.0
3342,13.8
3343,4.4
3344,0.0
3345,11.5
3346,0.0
3347,12.6
3348,10.3
3349,10.1
3350,15.5
3351,6.6
3352,0.0
3353,5.2
3354,0.0
3355,20.9
3356,19.9
3357,5.9
3358,7.1
3359,14.7
3360,4.0
3361,15.6
3362,7.5
3363,33.1
3364,10.1
3365,13.7
3366,0.0
3367,10.8
3368,15.0
3369,11.3
3370,23.4
3371,14.0
3372,0.0
3373,12.4
3374,6.2
3375,0.0
3376,10.0
3377,39.7
3378,11.3
3379,12.4
3380,17.3
3381,10.1
3382,5.5
3383,23.7
3384,10.6
3385,8.0
3386,0.0
3387,9.5
3388,11.4
3389,28.0
3390,5.6
3391,9.0
3392,9.8
3393,19.9
3394,20.0
3395,10.6
3396,7.7
3397,6.4
3398,10.9
3399,10.8
3400,7.0
3401,8.8
3402,6.5
3403,8.3
3404,9.0
3405,21.9
3406,2.5
3407,5.0
3408,9.2
3409,20.6
3410,13.7
3411,66.2
3412,4.2
3413,2.7
3414,0.0
3415,6.2
3416,18.6
3417,16.7
3418,0.0
3419,10.9
3420,14.4
3421,5.5
3422,4.9
3423,13.8
3424,10.0
3425,2.9
3426,9.0
3427,16.8
3428,17.3
3429,9.5
3430,7.3
3431,24.1
3432,51.1
3433,3.4
3434,7.1
3435,8.6
3436,18.4
3437,12.9
3438,41.9
3439,12.8
3440,11.6
3441,8.7
3442,10.3
3443,4.5
3444,5.1
3445,5.2
3446,20.7
3447,21.0
3448,16.4
3449,10.4
3450,15.9
3451,8.9
3452,10.0
3453,10.2
3454,0.0
3455,9.8
3456,13.7
3457,10.3
3458,2.4
3459,14.2
3460,24.9
3461,5.5
3462,23.9
3463,14.0
3464,36.2
3465,8.0
3466,20.4
3467,25.6
3468,13.2
3469,9.3
3470,13.3
3471,7.4
3472,10.9
3473,2.9
3474,8.9
3475,9.6
3476,10.3
3477,14.4
3478,10.8
3479,2.5
3480,0.0
3481,7.6
3482,9.6
3483,12.0
3484,12.1
3485,9.4
3486,6.5
3487,12.0
3488,0.0
3489,10.9
3490,10.9
3491,15.1
3492,22.7
3493,9.6
3494,25.2
3495,12.6
3496,9.8
3497,2.1
3498,12.9
3499,10.5
3500,10.1
3501,15.0
3502,8.9
3503,29.6
3504,21.8
3505,0.0
3506,9.9
3507,6.7
3508,7.5
3509,15.1
3510,29.6
3511,10.1
3512,0.0
3513,14.2
3514,5.4
3515,6.8
3516,4.2
3517,9.2
3518,20.7
3519,8.7
3520,1.9
3521,12.6
3522,14.5
3523,7.8
3524,14.2
3525,10.6
3526,5.6
3527,8.2
3528,20.1
3529,10.2
3530,10.3
3531,8.9
3532,9.8
3533,7.2
3534,13.2
3535,7.4
3536,8.1
3537,15.6
3538,7.2
3539,6.9
3540,10.3
3541,12.4
3542,9.1
3543,10.0
3544,62.6
3545,11.5
3546,10.6
3547,11.7
3548,8.5
3549,9.7
3550,6.9
3551,14.5
3552,4.1
3553,9.4
3554,12.0
3555,15.2
3556,38.0
3557,16.1
3558,13.3
3559,0.0
3560,14.2
3561,48.0
3562,16.6
3563,13.4
3564,7.4
3565,8.8
3566,0.0
3567,8.2
3568,9.1
3569,8.3
3570,10.5
3571,14.3
3572,24.6
3573,9.6
3574,7.8
3575,23.7
3576,12.5
3577,7.9
3578,10.4
3579,11.2
3580,10.9
3581,16.4
3582,6.3
3583,0.0
3584,4.1
3585,64.0
3586,10.2
3587,0.0
3588,42.2
3589,16.2
3590,0.0
3591,13.4
3592,14.1
3593,49.6
3594,11.1
3595,8.4
3596,26.4
3597,9.8
3598,4.2
3599,9.5
3600,15.7
3601,3.6
3602,10.6
3603,8.5
3604,0.0
3605,10.9
3606,12.2
3607,39.4
3608,27.4
3609,12.9
3610,7.45
3611,3.5
3612,10.2
3613,2.9
3614,6.9
3615,15.3
3616,5.3
3617,10.6
3618,7.1
3619,7.8
3620,7.5
3621,8.0
3622,8.0
3623,18.6
3624,4.3
3625,5.7
3626,35.9
3627,6.7
3628,24.5
3629,10.6
3630,11.1
3631,0.0
3632,76.9
3633,8.1
3634,9.2
3635,3.5
3636,13.0
3637,12.3
3638,14.2
3639,9.7
3640,12.2
3641,4.4
3642,9.5
3643,31.2
3644,7.0
3645,2.5
3646,12.1
3647,11.3
3648,8.3
3649,5.4
3650,5.6
3651,0.0
3652,6.8
3653,23.8
3654,6.6
3655,5.7
3656,13.4
3657,0.0
3658,13.3
3659,18.6
3660,8.5
3661,16.1
3662,7.9
3663,11.5
3664,2.8
3665,10.4
3666,10.8
3667,11.6
3668,13.8
3669,1.7
3670,0.0
3671,0.0
3672,4.9
3673,3.8
3674,8.5
3675,38.3
3676,14.4
3677,1.8
3678,6.5
3679,8.5
3680,6.6
3681,14.2
3682,9.1
3683,8.7
3684,10.3
3685,11.9
3686,13.7
3687,6.8
3688,10.5
3689,4.2
3690,7.7
3691,33.3
3692,0.0
3693,30.3
3694,7.4
3695,0.0
3696,20.0
3697,9.3
3698,0.0
3699,9.6
3700,11.0
3701,9.8
3702,14.5
3703,11.6
3704,9.1
3705,10.5
3706,15.2
3707,16.8
3708,28.8
3709,3.1
3710,24.0
3711,10.0
3712,5.8
3713,11.5
3714,10.9
3715,9.5
3716,0.0
3717,10.6
3718,11.8
3719,21.7
3720,11.5
3721,37.2
3722,5.8
3723,7.4
3724,24.3
3725,26.7
3726,0.0
3727,0.0
3728,9.9
3729,9.5
3730,12.6
3731,8.0
3732,11.3
3733,20.6
3734,10.1
3735,8.5
3736,11.3
3737,19.8
3738,10.0
3739,2.4
3740,8.1
3741,11.1
3742,8.7
3743,10.1
3744,6.9
3745,10.1
3746,14.4
3747,56.0
3748,9.8
3749,11.7
3750,16.2
3751,23.1
3752,13.3
3753,9.9
3754,5.6
3755,7.6
3756,16.9
3757,14.0
3758,7.7
3759,36.1
3760,9.2
3761,13.3
3762,8.2
3763,10.6
3764,24.1
3765,10.2
3766,11.0
3767,6.7
3768,0.0
3769,43.1
3770,25.8
3771,22.9
3772,9.3
3773,12.2
3774,2.8
3775,10.7
3776,7.6
3777,5.7
3778,7.4
3779,13.9
3780,4.0
3781,7.3
3782,27.7
3783,37.1
3784,10.0
3785,8.2
3786,0.0
3787,0.0
3788,0.0
3789,19.6
3790,0.0
3791,7.9
3792,0.0
3793,8.7
3794,10.2
3795,11.0
3796,0.0
3797,7.4
3798,10.9
3799,50.2
3800,6.3
3801,2.2
3802,10.0
3803,13.5
3804,7.3
3805,0.0
3806,16.2
3807,9.4
3808,11.9
3809,10.0
3810,39.3
3811,12.1
3812,4.3
3813,9.5
3814,6.0
3815,14.1
3816,18.1
3817,21.6
3818,12.7
3819,0.0
3820,10.1
3821,11.4
3822,22.8
3823,10.4
3824,10.6
3825,13.0
3826,12.8
3827,0.0
3828,4.4
3829,10.3
3830,25.5
3831,24.2
3832,11.5
3833,5.7
3834,3.5
3835,6.7
3836,0.0
3837,9.6
3838,12.1
3839,11.2
3840,16.1
3841,8.0
3842,21.7
3843,0.0
3844,5.1
3845,10.9
3846,13.0
3847,3.6
3848,12.0
3849,14.6
3850,3.3
3851,25.1
3852,10.4
3853,14.0
3854,9.4
3855,17.9
3856,7.5
3857,3.1
3858,0.0
3859,14.2
3860,9.4
3861,8.6
3862,6.8
3863,11.3
3864,3.2
3865,13.5
3866,13.2
3867,11.6
3868,15.1
3869,49.7
3870,11.1
3871,15.9
3872,12.4
3873,9.5
3874,8.8
3875,8.3
3876,10.1
3877,54.0
3878,13.2
3879,13.4
3880,5.2
3881,6.2
3882,13.1
3883,3.7
3884,12.2
3885,7.5
3886,12.3
3887,13.3
3888,4.2
3889,17.2
3890,10.9
3891,6.9
3892,6.8
3893,8.9
3894,10.0
3895,0.0
3896,12.0
3897,8.3
3898,21.7
3899,9.5
3900,22.1
3901,10.7
3902,7.9
3903,9.9
3904,7.9
3905,5.5
3906,10.9
3907,1.3
3908,4.6
3909,1.5
3910,0.0
3911,30.9
3912,7.3
3913,11.1
3914,33.0
3915,73.2
3916,0.0
3917,6.6
3918,4.3
3919,4.0
3920,0.0
3921,8.8
3922,6.3
3923,17.5
3924,5.3
3925,24.0
3926,0.0
3927,9.8
3928,21.0
3929,17.5
3930,13.5
3931,14.4
3932,12.0
3933,0.0
3934,23.1
3935,9.6
3936,11.7
3937,5.2
3938,19.5
3939,10.8
3940,12.5
3941,12.3
3942,21.2
3943,7.0
3944,10.3
3945,4.0
3946,10.7
3947,47.5
3948,2.5
3949,9.4
3950,10.3
3951,0.0
3952,12.4
3953,18.7
3954,9.9
3955,9.2
3956,9.7
3957,8.6
3958,4.2
3959,0.0
3960,8.0
3961,21.0
3962,10.1
3963,21.4
3964,2.3
3965,7.7
3966,15.7
3967,10.8
3968,5.3
3969,9.5
3970,11.9
3971,18.0
3972,0.0
3973,8.0
3974,17.5
3975,6.0
3976,4.2
3977,19.0
3978,3.5
3979,11.3
3980,6.3
3981,8.7
3982,10.6
3983,11.3
3984,12.1
3985,22.8
3986,21.8
3987,8.1
3988,11.7
3989,11.2
3990,9.7
3991,22.3
3992,3.7
3993,10.1
3994,0.0
3995,20.0
3996,9.5
3997,10.9
3998,13.5
3999,25.6
4000,36.5
4001,12.1
4002,9.4
4003,16.6
4004,9.4
4005,19.0
4006,10.8
4007,11.1
4008,20.0
4009,7.0
4010,10.3
4011,8.7
4012,8.7
4013,48.0
4014,10.5
4015,50.0
4016,8.3
4017,4.3
4018,49.9
4019,8.0
4020,23.9
4021,9.5
4022,2.5
4023,9.6
4024,15.6
4025,13.5
4026,5.2
4027,0.0
4028,21.2
4029,4.3
4030,18.0
4031,10.1
4032,9.1
4033,18.3
4034,11.3
4035,12.1
4036,0.0
4037,18.9
4038,0.0
4039,9.7
4040,13.9
4041,12.6
4042,21.0
4043,8.5
4044,14.1
4045,10.8
4046,9.5
4047,10.3
4048,8.0
4049,6.5
4050,8.5
4051,12.1
4052,9.2
4053,31.0
4054,9.1
4055,20.6
4056,11.7
4057,22.3
4058,0.0
4059,26.7
4060,29.2
4061,10.3
4062,0.0
4063,16.9
4064,6.6
4065,9.0
4066,3.5
4067,6.6
4068,7.3
4069,19.7
4070,8.7
4071,22.3
4072,10.1
4073,2.9
4074,9.0
4075,14.7
4076,46.8
4077,6.7
4078,41.7
4079,12.2
4080,10.4
4081,20.9
4082,16.7
4083,10.4
4084,14.9
4085,24.4
4086,5.4
4087,44.6
4088,26.0
4089,8.9
4090,6.8
4091,4.8
4092,5.0
4093,35.5
4094,9.4
4095,0.0
4096,10.0
4097,0.0
4098,7.1
4099,21.3
4100,5.2
4101,15.0
4102,3.1
4103,9.7
4104,9.3
4105,63.8
4106,0.0
4107,18.1
4108,6.6
4109,13.2
4110,23.2
4111,12.6
4112,4.3
4113,4.4
4114,19.7
4115,5.3
4116,10.1
4117,19.9
4118,21.1
4119,25.0
4120,31.6
4121,30.3
4122,8.7
4123,24.0
4124,7.5
4125,14.4
4126,2.7
4127,7.6
4128,11.2
4129,7.4
4130,3.1
4131,24.0
4132,8.7
4133,12.25
4134,11.0
4135,6.8
4136,16.1
4137,2.0
4138,10.7
4139,6.1
