MovingAverage,HistoricWindow,PredictionWindow,MAE,MSE,RMSE
MPAH-6,PAH-12,PAH+2,2.8559426948847464,21.275649429499115,4.6125534608824985
MPAH-6,PAH-12,PAH+3,3.095622705780368,23.773765938760466,4.875834896585452
MPAH-6,PAH-12,PAH+4,3.350550128019152,29.331717567895065,5.415876435803818
MPAH-6,PAH-12,PAH+6,3.6979128974049424,31.828363147109314,5.641663154346359
MPAH-6,PAH-12,PAH+12,3.6599427970253147,33.17190063569499,5.759505242266473
MPAH-6,PAH-12,PAH+24,3.697064192822708,32.22343102356098,5.676568595865021
MPAH-6,PAH-6,quarter,0.7608793733026418,1.8230827115052104,1.3502158018276968
MPAH-6,PAH-6,half,1.36131894218144,6.448714639866987,2.5394319522024973
MPAH-6,PAH-6,PAH+1,2.2750806344977654,16.474810867614558,4.058917450209422
MPAH-6,PAH-6,PAH+2,3.1097526199214838,24.915975513707732,4.991590479367045
MPAH-6,PAH-6,PAH+3,3.0577235917291627,23.49771119487254,4.8474437794442276
MPAH-6,PAH-6,PAH+4,3.3339817593383274,27.783166126445067,5.270973925798255
MPAH-6,PAH-6,PAH+6,3.5448487147024097,30.490973160781234,5.52186319649276
MPAH-6,PAH-6,PAH+12,3.869755743100165,33.7795149473759,5.812014706397077
MPAH-6,PAH-6,PAH+24,3.7613807213940853,32.014261012826964,5.65811461644486
MPAH-6,PAH-3,quarter,0.7880158049324542,1.8622164015323783,1.36463050000078
MPAH-6,PAH-3,half,1.410560329087291,6.84333973207989,2.6159777774438164
MPAH-6,PAH-3,PAH+1,2.353897498770918,17.546720185619947,4.18888054086291
MPAH-6,PAH-3,PAH+2,2.9624936782466498,23.45770935325739,4.843315946049502
MPAH-6,PAH-3,PAH+3,3.160063098585489,25.910908133503295,5.090275840610536
MPAH-6,PAH-3,PAH+4,3.410068537273268,29.89790939261658,5.467898078111604
MPAH-6,PAH-3,PAH+6,3.5788371599723585,29.96106782562021,5.47367041623993
MPAH-6,PAH-3,PAH+12,3.679806613708773,31.636584385823635,5.624640822828035
MPAH-6,PAH-3,PAH+24,3.666345524721286,31.722606555776657,5.63228253515186
MPAH-6,PAH-1,quarter,0.7289982259267167,1.654316682963963,1.2862024269001995
MPAH-6,PAH-1,half,1.352761294333376,6.208469657197443,2.4916800872498546
