,0
387,9.36
388,11.419999999999998
389,11.0
390,10.239999999999998
391,9.46
392,4.08
393,7.340000000000001
394,20.66
395,5.639999999999999
396,18.34
397,30.880000000000003
398,10.120000000000001
399,9.9
400,9.98
401,17.32
402,10.84
403,7.92
404,20.72
405,10.36
406,8.0
407,43.24
408,8.540000000000001
409,13.09
410,9.02
411,8.459999999999999
412,19.1
413,5.18
414,10.180000000000001
415,10.5
416,9.48
417,4.720000000000001
418,6.76
419,10.319999999999999
420,37.779999999999994
421,15.84
422,18.9
423,11.22
424,7.739999999999999
425,8.139999999999999
426,4.34
427,15.5
428,25.02
429,7.159999999999999
430,0.0
431,5.1
432,5.779999999999999
433,6.8
434,9.42
435,8.24
436,12.88
437,3.9
438,8.459999999999999
439,17.72
440,13.1
441,7.1
442,12.44
443,10.780000000000001
444,11.540000000000003
445,9.120000000000001
446,12.24
447,9.1
448,5.08
449,53.96
450,14.2
451,4.06
452,7.9
453,8.200000000000001
454,9.059999999999999
455,3.2
456,10.080000000000002
457,15.120000000000001
458,10.06
459,10.4
460,9.5
461,7.4
462,9.080000000000002
463,23.18
464,18.5
465,25.9
466,4.08
467,6.92
468,10.180000000000001
469,8.54
470,8.9
471,8.34
472,10.24
473,11.219999999999999
474,11.52
475,21.12
476,0.0
477,13.680000000000001
478,10.84
479,11.34
480,8.84
481,0.0
482,11.18
483,9.4
484,11.860000000000001
485,10.3
486,13.6
487,10.76
488,4.040000000000001
489,9.059999999999999
490,18.93
491,13.079999999999998
492,8.33
493,12.440000000000001
494,6.2
495,17.900000000000002
496,10.52
497,18.580000000000002
498,26.5
499,11.3
500,10.559999999999999
501,11.639999999999999
502,17.28
503,10.68
504,10.58
505,13.620000000000001
506,14.739999999999998
507,29.139999999999997
508,19.18
509,6.76
510,39.239999999999995
511,0.0
512,10.66
513,8.9
514,12.36
515,17.02
516,7.119999999999999
517,10.98
518,14.260000000000002
519,4.54
520,10.24
521,10.620000000000001
522,10.66
523,7.6
524,7.18
525,10.540000000000001
526,10.479999999999999
527,15.52
528,19.0
529,28.139999999999997
530,5.56
531,0.0
532,10.28
533,15.5
534,16.64
535,0.0
536,8.76
537,11.7
538,12.26
539,13.919999999999998
540,10.02
541,8.74
542,9.36
543,14.780000000000001
544,22.04
545,0.0
546,10.26
547,10.280000000000001
548,9.72
549,3.7
550,12.3
551,8.84
552,10.180000000000001
553,5.92
554,5.18
555,6.2
556,0.0
557,55.14
558,4.06
559,10.64
560,3.08
561,9.26
562,7.68
563,12.76
564,10.42
565,3.6399999999999997
566,9.559999999999999
567,4.32
568,11.68
569,1.78
570,12.4
571,12.9
572,10.8
573,13.219999999999999
574,10.48
575,14.160000000000002
576,61.04
577,11.84
578,11.44
579,25.3
580,9.459999999999999
581,0.0
582,10.999999999999998
583,23.48
584,15.440000000000001
585,9.440000000000001
586,15.459999999999999
587,13.919999999999998
588,0.0
589,8.16
590,34.36
591,16.72
592,4.619999999999999
593,20.080000000000002
594,10.139999999999999
595,14.4
596,9.760000000000002
597,10.22
598,12.739999999999998
599,6.960000000000001
600,25.6
601,9.74
602,6.06
603,12.819999999999999
604,5.78
605,7.640000000000001
606,21.8
607,7.74
608,8.46
609,20.900000000000002
610,12.540000000000001
611,3.78
612,12.780000000000001
613,9.86
614,11.940000000000001
615,12.219999999999999
616,10.940000000000001
617,36.56
618,12.7
619,10.959999999999999
620,11.899999999999999
621,5.4799999999999995
622,10.459999999999999
623,12.780000000000001
624,8.66
625,42.96000000000001
626,11.059999999999999
627,10.6
628,12.040000000000001
629,13.020000000000001
630,10.079999999999998
631,15.559999999999999
632,24.759999999999998
633,10.0
634,3.6399999999999997
635,8.2
636,10.14
637,8.22
638,47.67999999999999
639,28.82
640,65.76000000000002
641,12.260000000000002
642,6.14
643,8.680000000000001
644,9.059999999999999
645,10.040000000000001
646,10.66
647,26.76
648,12.06
649,10.459999999999999
650,6.959999999999999
651,14.679999999999998
652,6.08
653,8.92
654,11.080000000000002
655,12.5
656,19.880000000000003
657,2.84
658,14.16
659,10.260000000000002
660,13.879999999999999
661,7.0
662,7.8
663,8.52
664,9.540000000000001
665,11.620000000000001
666,12.660000000000002
667,12.440000000000001
668,28.18
669,7.899999999999999
670,8.620000000000001
671,8.36
672,14.539999999999997
673,10.48
674,9.719999999999999
675,17.44
676,6.359999999999999
677,6.8
678,19.62
679,7.220000000000001
680,2.32
681,16.34
682,8.58
683,9.38
684,11.82
685,10.3
686,6.840000000000001
687,9.719999999999999
688,67.42
689,8.940000000000001
690,10.440000000000001
691,7.44
692,4.459999999999999
693,9.83
694,16.36
695,14.040000000000001
696,3.4200000000000004
697,28.2
698,9.8
699,9.84
700,6.159999999999999
701,7.94
702,21.060000000000002
703,9.76
704,12.780000000000001
705,7.579999999999998
706,12.779999999999998
707,7.919999999999999
708,11.56
709,15.059999999999999
710,5.92
711,10.74
712,10.14
713,14.02
714,6.88
715,36.1
716,11.52
717,11.059999999999999
718,28.380000000000003
719,5.779999999999999
720,10.959999999999999
721,13.469999999999999
722,0.0
723,12.979999999999999
724,9.940000000000001
725,9.5
726,19.32
727,8.8
728,3.44
729,8.02
730,13.88
731,50.56
732,8.419999999999998
733,9.139999999999999
734,6.16
735,11.86
736,5.3
737,10.86
738,5.9399999999999995
739,19.300000000000004
740,9.28
741,15.34
742,17.72
743,11.76
744,12.639999999999999
745,19.380000000000003
746,0.0
747,8.92
748,11.059999999999999
749,9.14
750,8.639999999999999
751,12.040000000000001
752,11.280000000000001
753,13.580000000000002
754,6.68
755,7.840000000000001
756,7.38
757,10.34
758,5.38
759,10.24
760,6.9399999999999995
761,11.580000000000002
762,9.719999999999999
763,10.8
764,0.0
765,20.340000000000003
766,9.48
767,0.0
768,22.8
769,5.720000000000001
770,8.459999999999999
771,5.0600000000000005
772,11.64
773,8.18
774,7.3
775,8.419999999999998
776,4.4799999999999995
777,9.66
778,3.04
779,5.220000000000001
780,6.4799999999999995
781,14.76
782,5.220000000000001
783,17.24
784,23.04
785,24.7
786,12.36
787,4.279999999999999
788,11.0
789,14.420000000000002
790,5.7
791,9.860000000000001
792,8.18
793,46.9
794,9.059999999999999
795,5.88
796,15.860000000000003
797,14.8
798,23.16
799,12.7
800,19.919999999999998
801,16.0
802,8.4
803,7.619999999999999
804,11.04
805,9.66
806,9.38
807,11.999999999999998
808,9.879999999999999
809,3.4400000000000004
810,8.8
811,0.0
812,0.0
813,16.48
814,0.0
815,13.439999999999998
816,12.700000000000001
817,4.7
818,10.34
819,10.280000000000001
820,10.38
821,6.640000000000001
822,9.620000000000001
823,10.8
824,8.440000000000001
825,0.0
826,8.54
827,4.78
828,5.779999999999999
829,24.5
830,10.779999999999998
831,12.48
832,14.279999999999998
833,6.56
834,13.52
835,16.46
836,10.6
837,14.5
838,9.6
839,10.499999999999998
840,9.46
841,9.040000000000001
842,10.8
843,6.76
844,12.719999999999999
845,11.719999999999999
846,11.8
847,10.540000000000001
848,10.76
849,13.84
850,7.8
851,6.720000000000001
852,5.520000000000001
853,10.4
854,10.280000000000001
855,10.6
856,10.040000000000001
857,9.58
858,10.62
859,12.16
860,45.379999999999995
861,10.16
862,17.66
863,8.879999999999999
864,11.58
865,9.379999999999999
866,0.0
867,7.760000000000001
868,13.3
869,5.320000000000001
870,7.140000000000001
871,7.080000000000001
872,10.12
873,11.559999999999999
874,4.36
875,14.64
876,6.539999999999999
877,10.780000000000001
878,0.0
879,5.32
880,10.54
881,4.72
882,11.8
883,3.5400000000000005
884,12.059999999999999
885,12.100000000000001
886,9.459999999999999
887,0.0
888,5.16
889,0.0
890,3.88
891,4.880000000000001
892,13.66
893,7.42
894,16.36
895,12.04
896,11.059999999999999
897,7.06
898,9.82
899,25.74
900,11.579999999999998
901,6.1
902,9.02
903,11.139999999999999
904,7.62
905,4.619999999999999
906,23.0
907,7.639999999999999
908,9.520000000000001
909,8.36
910,6.119999999999999
911,37.68
912,5.82
913,3.9200000000000004
914,5.84
915,6.9
916,16.3
917,13.940000000000001
918,10.120000000000001
919,8.540000000000001
920,48.760000000000005
921,9.18
922,8.34
923,18.359999999999996
924,3.4400000000000004
925,0.0
926,4.4
927,8.26
928,12.24
929,9.1
930,11.04
931,3.08
932,7.640000000000001
933,50.18000000000001
934,10.040000000000001
935,0.0
936,13.0
937,12.3
938,0.0
939,16.04
940,9.46
941,8.059999999999999
942,25.9
943,7.5200000000000005
944,10.320000000000002
945,40.04
946,11.059999999999999
947,7.0
948,0.0
949,0.0
950,8.820000000000002
951,23.8
952,6.779999999999999
953,5.5200000000000005
954,10.179999999999998
955,8.459999999999999
956,11.180000000000001
957,16.380000000000003
958,11.120000000000001
959,9.440000000000001
960,10.819999999999999
961,3.7999999999999994
962,5.32
963,7.06
964,0.0
965,11.720000000000002
966,10.92
967,11.379999999999999
968,14.64
969,10.16
970,9.72
971,6.859999999999999
972,13.63
973,0.0
974,3.8400000000000007
975,7.7
976,33.279999999999994
977,8.76
978,11.879999999999999
979,5.359999999999999
980,8.38
981,11.2
982,8.66
983,8.12
984,9.04
985,7.840000000000001
986,9.6
987,9.620000000000001
988,4.0
989,9.76
990,39.72
991,7.6
992,24.84
993,11.38
994,6.9399999999999995
995,3.84
996,13.079999999999998
997,7.0200000000000005
998,10.4
999,7.76
1000,17.020000000000003
1001,7.779999999999999
1002,0.0
1003,12.400000000000002
1004,8.02
1005,8.96
1006,6.159999999999999
1007,12.02
1008,7.040000000000001
1009,21.4
1010,14.680000000000001
1011,6.959999999999999
1012,12.55
1013,9.3
1014,8.56
1015,11.14
1016,10.799999999999999
1017,12.65
1018,9.84
1019,7.62
1020,5.779999999999999
1021,8.86
1022,6.02
1023,11.88
1024,8.66
1025,6.4799999999999995
1026,3.94
1027,35.67999999999999
1028,7.9
1029,9.64
1030,3.46
1031,9.780000000000001
1032,8.7
1033,8.379999999999999
1034,0.0
1035,24.04
1036,7.659999999999999
1037,29.660000000000004
1038,12.059999999999999
1039,17.86
1040,5.500000000000001
1041,14.959999999999999
1042,9.76
1043,9.280000000000001
1044,7.32
1045,8.94
1046,12.88
1047,9.92
1048,10.780000000000001
1049,10.959999999999999
1050,8.34
1051,7.279999999999999
1052,13.819999999999999
1053,5.6
1054,8.84
1055,7.779999999999999
1056,14.34
1057,9.02
1058,5.119999999999999
1059,3.6399999999999997
1060,9.780000000000001
1061,3.5799999999999996
1062,26.54
1063,0.0
1064,5.74
1065,6.360000000000001
1066,8.56
1067,1.4200000000000002
1068,11.3
1069,10.860000000000003
1070,17.16
1071,14.2
1072,8.419999999999998
1073,8.2
1074,14.180000000000001
1075,8.47
1076,9.82
1077,15.02
1078,9.540000000000001
1079,8.360000000000001
1080,9.1
1081,9.6
1082,0.0
1083,5.040000000000001
1084,11.499999999999998
1085,7.779999999999999
1086,4.340000000000001
1087,10.3
1088,17.16
1089,55.17999999999999
1090,0.0
1091,6.540000000000001
1092,13.160000000000002
1093,10.9
1094,13.4
1095,7.5200000000000005
1096,12.179999999999998
1097,11.36
1098,0.0
1099,49.62
1100,11.919999999999998
1101,9.299999999999999
1102,13.360000000000003
1103,6.319999999999999
1104,5.9799999999999995
1105,9.86
1106,8.28
1107,7.260000000000001
1108,12.120000000000001
1109,7.74
1110,9.18
1111,12.4
1112,8.940000000000001
1113,4.24
1114,5.2
1115,9.520000000000001
1116,6.68
1117,23.0
1118,10.779999999999998
1119,4.859999999999999
1120,10.0
1121,8.86
1122,6.4799999999999995
1123,1.52
1124,59.239999999999995
1125,24.439999999999998
1126,9.219999999999999
1127,10.7
1128,9.879999999999999
1129,9.5
1130,5.64
1131,8.02
1132,27.02
1133,23.52
1134,9.66
1135,11.64
1136,12.559999999999999
1137,9.84
1138,3.66
1139,64.83999999999999
1140,6.9
1141,13.580000000000002
1142,13.479999999999999
1143,6.88
1144,9.760000000000002
1145,10.060000000000002
1146,15.540000000000001
1147,6.76
1148,38.160000000000004
1149,10.059999999999999
1150,8.360000000000001
1151,10.280000000000001
1152,18.380000000000003
1153,5.26
1154,9.499999999999998
1155,0.0
1156,10.32
1157,8.360000000000001
1158,11.580000000000002
1159,10.179999999999998
1160,23.9
1161,9.540000000000001
1162,30.119999999999997
1163,15.960000000000003
1164,9.919999999999998
1165,7.56
1166,8.719999999999999
1167,9.479999999999999
1168,11.74
1169,9.4
1170,25.419999999999998
1171,0.0
1172,6.160000000000001
1173,9.02
1174,0.0
1175,8.22
1176,12.279999999999998
1177,23.08
1178,9.1
1179,9.8
1180,10.64
1181,11.920000000000002
1182,10.8
1183,9.440000000000001
1184,0.0
1185,8.12
1186,10.49
1187,10.32
1188,7.76
1189,8.319999999999999
1190,8.440000000000001
1191,0.0
1192,55.65999999999999
1193,49.62
1194,13.919999999999998
1195,9.940000000000001
1196,7.94
1197,9.24
1198,14.040000000000001
1199,9.739999999999998
1200,1.94
1201,6.859999999999999
1202,11.58
1203,8.18
1204,10.959999999999999
1205,34.54
1206,64.9
1207,54.55999999999999
1208,10.14
1209,10.02
1210,7.94
1211,10.92
1212,6.5200000000000005
1213,27.159999999999997
1214,6.540000000000001
1215,6.7
1216,5.9
1217,12.98
1218,11.52
1219,10.16
1220,8.940000000000001
1221,8.739999999999998
1222,24.020000000000003
1223,36.059999999999995
1224,10.4
1225,9.68
1226,11.059999999999999
1227,3.7399999999999998
1228,11.08
1229,22.76
1230,11.540000000000001
1231,4.36
1232,9.4
1233,32.98
1234,6.8
1235,12.419999999999998
1236,35.5
1237,6.640000000000001
1238,2.02
1239,13.559999999999999
1240,4.46
1241,12.540000000000001
1242,8.8
1243,8.9
1244,9.68
1245,0.0
1246,10.6
1247,6.260000000000001
1248,9.62
1249,12.780000000000001
1250,9.059999999999999
1251,12.38
1252,7.42
1253,14.02
1254,15.439999999999998
1255,11.5
1256,5.640000000000001
1257,11.4
1258,9.52
1259,5.7
1260,4.619999999999999
1261,18.26
1262,13.280000000000001
1263,10.040000000000001
1264,2.2800000000000002
1265,14.279999999999998
1266,8.6
1267,23.4
1268,12.32
1269,11.98
1270,9.220000000000002
1271,7.94
1272,8.459999999999999
1273,18.22
1274,25.419999999999995
1275,12.419999999999998
1276,10.620000000000001
1277,6.76
1278,10.7
1279,11.059999999999999
1280,6.5200000000000005
1281,2.1799999999999997
1282,9.66
1283,9.819999999999999
1284,7.4
1285,10.8
1286,18.82
1287,0.0
1288,7.68
1289,12.4
1290,6.68
1291,6.8
1292,9.08
1293,10.899999999999999
1294,9.65
1295,11.459999999999999
1296,14.3
1297,8.76
1298,10.4
1299,13.319999999999999
1300,10.1
1301,9.540000000000001
1302,4.8
1303,19.479999999999997
1304,36.4
1305,5.62
1306,14.860000000000003
1307,59.94000000000001
1308,8.5
1309,12.959999999999999
1310,50.88000000000001
1311,10.2
1312,8.940000000000001
1313,8.64
1314,14.459999999999999
1315,11.34
1316,15.760000000000002
1317,3.16
1318,10.56
1319,6.1
1320,65.64000000000001
1321,5.980000000000001
1322,8.040000000000001
1323,14.24
1324,12.379999999999999
1325,8.48
1326,15.4
1327,10.96
1328,9.780000000000001
1329,44.31999999999999
1330,6.94
1331,4.959999999999999
1332,10.14
1333,62.660000000000004
1334,24.5
1335,8.1
1336,10.5
1337,20.419999999999998
1338,5.539999999999999
1339,9.16
1340,3.1
1341,10.58
1342,8.4
1343,6.9799999999999995
1344,9.780000000000001
1345,10.48
1346,9.14
1347,14.66
1348,9.179999999999998
1349,0.0
1350,5.619999999999999
1351,9.3
1352,8.14
1353,22.520000000000003
1354,6.88
1355,11.5
1356,14.279999999999998
1357,15.0
1358,11.1
1359,9.139999999999999
1360,16.04
1361,12.440000000000001
1362,22.6
1363,11.739999999999998
1364,66.72
1365,9.6
1366,10.040000000000001
1367,7.6
1368,15.040000000000001
1369,6.58
1370,7.780000000000001
1371,4.220000000000001
1372,7.279999999999999
1373,12.66
1374,7.94
1375,16.080000000000002
1376,11.1
1377,10.040000000000001
1378,7.5
1379,0.0
1380,9.78
1381,9.580000000000002
1382,6.9
1383,9.4
1384,9.260000000000002
1385,9.4
1386,0.0
1387,32.16
1388,10.040000000000001
1389,11.4
1390,29.2
1391,10.959999999999999
1392,10.580000000000002
1393,9.0
1394,0.0
1395,17.840000000000003
1396,14.52
1397,10.76
1398,12.4
1399,8.92
1400,10.02
1401,10.080000000000002
1402,27.440000000000005
1403,13.679999999999998
1404,10.3
1405,10.76
1406,0.0
1407,8.08
1408,14.460000000000003
1409,12.239999999999998
1410,6.659999999999999
1411,10.21
1412,3.5
1413,6.140000000000001
1414,9.040000000000001
1415,10.66
1416,10.219999999999999
1417,10.08
1418,7.640000000000001
1419,10.440000000000001
1420,10.379999999999999
1421,36.940000000000005
1422,6.0600000000000005
1423,12.48
1424,28.320000000000004
1425,17.66
1426,48.62
1427,20.5
1428,7.4799999999999995
1429,7.039999999999999
1430,7.360000000000001
1431,9.940000000000001
1432,13.8
1433,9.3
1434,12.9
1435,6.780000000000001
1436,6.58
1437,10.620000000000001
1438,11.26
1439,9.120000000000001
1440,8.86
1441,11.620000000000001
1442,8.86
1443,18.34
1444,9.91
1445,7.4
1446,35.86
1447,8.640000000000002
1448,5.08
1449,4.9
1450,3.54
1451,9.979999999999999
1452,5.18
1453,13.74
1454,9.820000000000002
1455,6.12
1456,10.419999999999998
1457,58.96
1458,3.0799999999999996
1459,10.440000000000001
1460,15.500000000000004
1461,7.899999999999999
1462,12.620000000000001
1463,9.62
1464,67.46000000000001
1465,6.28
1466,14.239999999999998
1467,6.260000000000001
1468,0.0
1469,11.48
1470,5.720000000000001
1471,11.74
1472,13.84
1473,18.04
1474,9.16
1475,5.5
1476,0.0
1477,0.0
1478,5.5600000000000005
1479,10.42
1480,10.379999999999999
1481,10.32
1482,5.66
1483,7.0
1484,13.02
1485,0.0
1486,21.2
1487,13.560000000000002
1488,9.88
1489,0.0
1490,45.76
1491,10.36
1492,6.6
1493,6.2
1494,0.0
1495,9.600000000000001
1496,17.12
1497,0.0
1498,31.78
1499,10.919999999999998
1500,13.069999999999999
1501,2.8
1502,10.84
1503,5.7
1504,7.08
1505,38.36
1506,4.720000000000001
1507,11.12
1508,52.86
1509,13.36
1510,12.180000000000001
1511,10.0
1512,3.66
1513,16.52
1514,9.819999999999999
1515,11.46
1516,27.1
1517,24.119999999999997
1518,10.0
1519,7.26
1520,4.7
1521,10.34
1522,9.819999999999999
1523,11.96
1524,4.9
1525,11.48
1526,3.0
1527,20.12
1528,9.940000000000001
1529,9.219999999999999
1530,8.559999999999999
1531,12.68
1532,12.620000000000001
1533,14.4
1534,13.079999999999998
1535,13.920000000000002
1536,17.339999999999996
1537,12.04
1538,4.279999999999999
1539,26.0
1540,11.559999999999999
1541,8.239999999999998
1542,8.760000000000002
1543,4.8
1544,21.14
1545,7.88
1546,12.54
1547,5.6
1548,10.48
1549,27.619999999999997
1550,15.7
1551,11.24
1552,13.48
1553,8.4
1554,18.18
1555,17.32
1556,9.41
1557,56.879999999999995
1558,30.02
1559,5.180000000000001
1560,11.76
1561,11.059999999999999
1562,9.58
1563,7.12
1564,13.260000000000002
1565,3.12
1566,13.379999999999999
1567,10.7
1568,4.8
1569,10.64
1570,6.659999999999999
1571,8.84
1572,13.16
1573,12.38
1574,12.780000000000001
1575,3.78
1576,11.899999999999999
1577,15.74
1578,13.459999999999999
1579,7.460000000000001
1580,0.0
1581,8.680000000000001
1582,10.82
1583,8.399999999999999
1584,6.140000000000001
1585,10.459999999999999
1586,10.2
1587,7.62
1588,10.04
1589,6.88
1590,9.68
1591,11.32
1592,13.14
1593,6.44
1594,30.54
1595,8.459999999999999
1596,8.260000000000002
1597,7.8199999999999985
1598,7.970000000000001
1599,4.199999999999999
1600,12.48
1601,9.86
1602,8.92
1603,14.4
1604,19.98
1605,12.559999999999999
1606,9.32
1607,9.9
1608,1.7599999999999998
1609,21.119999999999997
1610,6.4
1611,7.739999999999999
1612,9.379999999999999
1613,10.2
1614,50.440000000000005
1615,15.239999999999998
1616,8.18
1617,0.0
1618,9.24
1619,37.660000000000004
1620,63.720000000000006
1621,9.48
1622,6.18
1623,9.58
1624,9.919999999999998
1625,13.820000000000002
1626,0.0
1627,11.739999999999998
1628,8.02
1629,12.56
1630,11.540000000000001
1631,10.139999999999999
1632,10.260000000000002
1633,8.3
1634,16.28
1635,4.36
1636,9.26
1637,4.74
1638,3.5799999999999996
1639,9.7
1640,0.0
1641,41.04
1642,9.38
1643,0.0
1644,10.440000000000001
1645,12.559999999999999
1646,8.16
1647,5.92
1648,7.340000000000001
1649,16.36
1650,11.72
1651,9.9
1652,11.24
1653,1.5
1654,15.180000000000001
1655,15.440000000000003
1656,5.9
1657,9.559999999999999
1658,23.259999999999998
1659,11.720000000000002
1660,12.12
1661,20.62
1662,0.0
1663,3.8599999999999994
1664,8.0
1665,12.4
1666,10.919999999999998
1667,12.62
1668,2.88
1669,6.08
1670,10.7
1671,12.219999999999999
1672,15.870000000000001
1673,13.219999999999999
1674,9.720000000000002
1675,4.76
1676,16.26
1677,11.4
1678,9.62
1679,9.48
1680,12.16
1681,50.739999999999995
1682,0.0
1683,15.4
1684,8.02
1685,14.12
1686,4.0200000000000005
1687,9.379999999999999
1688,15.479999999999999
1689,22.080000000000002
1690,11.52
1691,10.58
1692,5.959999999999999
1693,13.48
1694,11.120000000000001
1695,0.0
1696,5.58
1697,17.4
1698,8.459999999999999
1699,6.36
1700,10.02
1701,45.4
1702,9.02
1703,10.479999999999999
1704,0.0
1705,69.9
1706,12.18
1707,5.31
1708,7.790000000000001
1709,5.3
1710,43.18
1711,10.360000000000001
1712,16.06
1713,10.040000000000001
1714,5.9
1715,12.799999999999999
1716,18.4
1717,4.04
1718,8.28
1719,15.760000000000002
1720,20.5
1721,12.620000000000001
1722,16.8
1723,3.3000000000000007
1724,0.0
1725,6.3
1726,9.9
1727,9.16
1728,11.16
1729,9.98
1730,24.619999999999997
1731,3.7399999999999998
1732,9.780000000000001
1733,9.76
1734,8.02
