HistoricWindow,PredictionWindow,MAE,MSE,RMSE
PAH-24,PAH+1,3.7117101080737447,37.96744564526383,6.1617729303556645
PAH-24,PAH+2,3.720144628099174,38.32943367768595,6.191076940055417
PAH-24,PAH+3,3.8224443738080103,39.72726773680865,6.30295706290378
PAH-24,PAH+4,3.8142577876668784,41.0357826287349,6.405917781921253
PAH-24,PAH+6,3.893779402415766,42.076975715193896,6.486676785164642
PAH-24,PAH+12,3.8999777495232033,41.297494405594406,6.426312660118119
PAH-24,PAH+24,3.5944183089637636,34.28951780038144,5.855725215580171
PAH-12,PAH+1,3.78970597584234,39.615035394151306,6.294047616133144
PAH-12,PAH+2,3.7598569612205983,37.62540947234584,6.133955450795664
PAH-12,PAH+3,3.6734853782581056,34.944505133502865,5.911387750224381
PAH-12,PAH+4,3.583415448188175,33.82440866179275,5.815875571381557
PAH-12,PAH+6,3.6095057215511765,34.457054402415764,5.870013151809437
PAH-12,PAH+12,3.423552129688493,33.763348204068656,5.81062373623251
PAH-12,PAH+24,3.9714891926255564,40.79077576287349,6.3867656730831674
PAH-6,PAH+1,3.7832422123331213,43.00859415130325,6.558093789456144
PAH-6,PAH+2,3.7354338842975205,41.08461149078195,6.409727879620316
PAH-6,PAH+3,3.6893181818181815,39.11686438334393,6.254347638510665
PAH-6,PAH+4,3.692172600127146,38.90761244437381,6.237596688178373
PAH-6,PAH+6,3.750479974570884,37.91474167196439,6.157494756145911
PAH-6,PAH+12,3.6838302606484423,37.07046652892562,6.088552088052267
PAH-6,PAH+24,3.9292879847425297,41.4477757151939,6.437994696735459
PAH-3,PAH+1,3.5929386522568336,38.6810493165925,6.219409080981287
PAH-3,PAH+2,3.56624284806103,38.39600759694851,6.196451209922379
PAH-3,PAH+3,3.6148299427844885,38.227319024157666,6.18282451830534
PAH-3,PAH+4,3.621616338207247,38.847981993007,6.232814933319214
PAH-3,PAH+6,3.690136681500318,37.96653099173554,6.1616987099123515
PAH-3,PAH+12,3.7518499682136044,36.76847561983471,6.063701478456431
PAH-3,PAH+24,3.9140130324221234,39.50751609980929,6.285500465341586
PAH-1,PAH+1,3.1449411951684683,31.04010500635728,5.571364734637042
PAH-1,PAH+2,3.3529211697393513,33.72494558169103,5.8073182779740105
PAH-1,PAH+3,3.4968245390972665,35.213079179911,5.934060934967807
PAH-1,PAH+4,3.5361141131595675,37.56468380483153,6.129003491990483
PAH-1,PAH+6,3.6742275905912267,39.241699332485695,6.264319542654708
PAH-1,PAH+12,3.811371582962492,39.395116258741254,6.27655289619559
PAH-1,PAH+24,3.694081373172282,35.35366827717737,5.945895077881661
