HistoricWindow,PredictionWindow,MAE,MSE,RMSE
PAH-24,quarter,0.778696515009139,1.9377669210177362,1.3920369682654754
PAH-24,half,1.4331078905516808,7.163995143361393,2.6765640555311565
PAH-24,PAH+1,2.461438007720989,19.12258355988767,4.372937635032962
PAH-24,PAH+2,3.5148855191855164,32.4810332670533,5.699213390201607
PAH-24,PAH+3,4.179340436251207,43.12907361291745,6.567272920544528
PAH-24,PAH+4,4.6515860548534205,52.481228604112616,7.244392907905577
PAH-24,PAH+6,5.085808277631754,60.51281182802131,7.778998124952937
PAH-24,PAH+12,5.340642458657505,64.9779839895585,8.060892257657244
PAH-24,PAH+24,4.043598255768763,38.02620428344391,6.166539084725232
PAH-12,quarter,0.7757748688297492,1.9372580291430743,1.391854169495883
PAH-12,half,1.431237387570737,7.200282729325957,2.6833342559819036
PAH-12,PAH+1,2.4594197669548556,19.285322378245425,4.3915057074135095
PAH-12,PAH+2,3.52065696168576,32.2023497128883,5.674711421111059
PAH-12,PAH+3,4.15395925288304,42.082686593950065,6.487116970885454
PAH-12,PAH+4,4.5938728509772595,50.338076915807605,7.0949331861411915
PAH-12,PAH+6,4.890975272776679,55.581365316378154,7.4552910953481994
PAH-12,PAH+12,4.067542410497733,40.6434595957021,6.375222317355066
PAH-12,PAH+24,4.148054666278683,40.70016292558541,6.379667932234828
PAH-6,quarter,0.7744213043035264,1.9394283823967073,1.392633613839874
PAH-6,half,1.4234955179122086,7.2207704616635,2.6871491327545445
PAH-6,PAH+1,2.4382179696070323,19.40101688788148,4.404658543846671
PAH-6,PAH+2,3.472199346537572,32.166508832510715,5.671552594529183
PAH-6,PAH+3,4.088370160295267,41.55416746849368,6.446252203295623
PAH-6,PAH+4,4.503020379720374,49.084257453954706,7.006015804575002
PAH-6,PAH+6,4.863732640743145,55.413091867072744,7.443997035670605
PAH-6,PAH+12,5.1221340555913955,59.630600963031654,7.7220852729707445
PAH-6,PAH+24,4.139124961091707,40.586278259742166,6.370736084609232
PAH-3,quarter,0.7692617099624518,1.9005212670631628,1.3785939456791338
PAH-3,half,1.4220787357478788,7.170803481709612,2.6778355964677165
PAH-3,PAH+1,2.4546219845728814,19.594826338393144,4.426604380153386
PAH-3,PAH+2,3.5227255735034615,33.18816125850839,5.7609167029656305
PAH-3,PAH+3,4.204927463822875,44.146178305880525,6.644259048673564
PAH-3,PAH+4,4.653606500505971,53.15976577799235,7.291074391198621
PAH-3,PAH+6,4.994526301402331,59.10327467358105,7.6878654172391085
PAH-3,PAH+12,5.240201615486995,63.59977873537926,7.9749469424805115
PAH-3,PAH+24,4.122486852614322,40.544098238194735,6.36742477287284
PAH-1,quarter,0.7481675231156153,1.7949350500171806,1.3397518613598491
PAH-1,half,1.4054152744495094,7.034904558851835,2.6523394501556234
PAH-1,PAH+1,2.463965898807221,19.672769581773245,4.435399596628611
PAH-1,PAH+2,3.5269306647840497,33.109739886453234,5.754106349942902
PAH-1,PAH+3,4.2294401660283825,44.317957199693275,6.657173364100808
PAH-1,PAH+4,4.7202972495339655,54.13654829693046,7.357754297129692
PAH-1,PAH+6,5.1278324096722345,61.92880763888322,7.869485856069837
PAH-1,PAH+12,5.362835201790847,66.15302102361511,8.133450745139797
PAH-1,PAH+24,4.128946206703723,41.17429523564186,6.416719974850224
