HistoricWindow,PredictionWindow,MAE,MSE,RMSE
PAH-24,quarter,0.788903465575546,1.9293412984129654,1.3890073068249014
PAH-24,half,1.4229598018320795,6.827933975507592,2.613031568027373
PAH-24,PAH+1,2.3946559210493317,16.972408461251252,4.119758301314684
PAH-24,PAH+2,3.321433053498274,27.658139228269008,5.259100610205989
PAH-24,PAH+3,3.895666506780091,35.759114512108845,5.979892516768913
PAH-24,PAH+4,4.252831622529631,42.7447838689665,6.537949515633056
PAH-24,PAH+6,4.492217364194252,46.461220176559046,6.816246780784792
PAH-24,PAH+12,4.465974629729674,44.24666281540778,6.651816504941172
PAH-24,PAH+24,3.6790597781549264,30.598404802969203,5.531582486320637
PAH-12,quarter,0.7902124830046263,1.9392620079322391,1.3925738788058029
PAH-12,half,1.430975236043797,6.876789315068671,2.6223633072228325
PAH-12,PAH+1,2.4061492455996936,17.15827914422579,4.142255320984668
PAH-12,PAH+2,3.300979528335652,27.02920305647143,5.198961728698475
PAH-12,PAH+3,3.8165769245847163,33.526996417625476,5.790250117017871
PAH-12,PAH+4,4.0889174242092095,38.07736180408955,6.17068568346254
PAH-12,PAH+6,4.219061145168997,39.44959408257886,6.280891185379576
PAH-12,PAH+12,3.6601656132574973,31.699938263858588,5.630269821585693
PAH-12,PAH+24,3.7431626403843197,31.663485534493123,5.627031680601516
PAH-6,quarter,0.7862070943773433,1.9433728045713636,1.3940490682079176
PAH-6,half,1.4210781876336203,6.861280117248289,2.6194045348606023
PAH-6,PAH+1,2.3841883623767433,17.106447079882,4.135994086055008
PAH-6,PAH+2,3.2461975924956628,26.8517026236536,5.181862852648032
PAH-6,PAH+3,3.72366465018693,32.66379966009083,5.715225250162134
PAH-6,PAH+4,3.9958958152137987,36.96559916254268,6.079934141299779
PAH-6,PAH+6,4.166433434015421,39.71438031345276,6.301934648459373
PAH-6,PAH+12,4.215582079725719,38.86560873467419,6.234228800314774
PAH-6,PAH+24,3.7583362886031524,32.26581561281174,5.68030066218433
PAH-3,quarter,0.7898699016570386,2.0151842387694505,1.4195718505131927
PAH-3,half,1.4215857723860525,6.7895299626882935,2.605672650715798
PAH-3,PAH+1,2.3813829024932445,16.736333950289396,4.091006471553106
PAH-3,PAH+2,3.3060179919260078,26.6130063810156,5.1587795437502075
PAH-3,PAH+3,3.8695851755507116,34.841482515473096,5.902667406814744
PAH-3,PAH+4,4.228596468303866,41.00810237763919,6.403756895576158
PAH-3,PAH+6,4.344870428617496,43.41063674662476,6.588674885485302
PAH-3,PAH+12,4.394304655382216,41.80522457515067,6.465695985363886
PAH-3,PAH+24,3.7667763853233867,32.36597495390168,5.689110207572154
PAH-1,quarter,0.7576808579965757,1.7825860400072757,1.3351352141289945
PAH-1,half,1.3864776032584374,6.454336507372801,2.5405386254439826
PAH-1,PAH+1,2.3707487806065988,16.72572106994417,4.089709166914461
PAH-1,PAH+2,3.30619979469688,26.845126943881315,5.181228323851528
PAH-1,PAH+3,3.8597291757354752,34.89393653720489,5.907108983014016
PAH-1,PAH+4,4.256121566624792,42.14318731998026,6.491778440456841
PAH-1,PAH+6,4.521332903714482,47.0399823045214,6.85856998976619
PAH-1,PAH+12,4.488922966150395,45.106810174946474,6.716160374421271
PAH-1,PAH+24,3.780109637350068,32.698973798864294,5.718301653363898
